tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,sequence_read_archive,download_status
GATG00000000.2,559164,Corydalus cornutus,50554.0,Corydalidae,50553,Megaloptera,PRJNA219543,SAMN02047201,SRR921584,True
GAUN00000000.2,279269,Cercopis vulnerata,30086.0,Cercopidae,7524,Hemiptera,PRJNA219537,SAMN02047155,SRR921578,True
GAZN00000000.2,89837,Cryptocercus wrighti,36982.0,Cryptocercidae,85823,Blattodea,PRJNA219546,SAMN02047199,SRR921587,True
GAYO00000000.2,126173,Cordulegaster boltonii,107811.0,Cordulegastridae,6961,Odonata,PRJNA219542,SAMN02047156,SRR921583,True
GAYD00000000.2,36942,Blaberus atropos,6979.0,Blaberidae,85823,Blattodea,PRJNA219531,SAMN02047121,SRR921572,True
GAYM00000000.2,52612,Calopteryx splendens,50489.0,Calopterygidae,6961,Odonata,PRJNA219534,SAMN02047184,SRR921575,True
GATU00000000.2,1476881,Baetis sp. AD-2013,172515.0,Baetidae,30073,Ephemeroptera,PRJNA219528,SAMN02047149,SRR921569,True
GAWU00000000.2,911381,Aposthonia japonica,50658.0,Oligotomidae,50657,Embioptera,PRJNA219525,SAMN02047170,SRR921566,True
GAUW00000000.2,1323532,Apachyus charteceus,211557.0,Apachyidae,27434,Dermaptera,PRJNA219524,SAMN02047175,SRR921565,True
GAUV00000000.2,483950,Acanthosoma haemorrhoidale,236378.0,Acanthosomatidae,7524,Hemiptera,PRJNA219520,SAMN02047154,SRR921561,True
GATW00000000.2,135881,Aleochara curtula,29026.0,Staphylinidae,7041,Coleoptera,PRJNA219522,SAMN02047128,SRR921563,True
GAYY00000000.2,1323547,Acanthocasuarina muellerianae,38124.0,Triozidae,7524,Hemiptera,PRJNA219519,SAMN02047100,SRR921560,True
GCYV00000000.1,2565833,Megatibicen dorsatus,7033.0,Cicadidae,7524,Hemiptera,PRJNA272295,SAMN03342009,SRR1821973,True
GFUX00000000.1,13686,Solenopsis invicta,36668.0,Formicidae,7399,Hymenoptera,PRJNA393960,"SAMN07345557,SAMN07345558","SRR5868358,SRR5868359,SRR5868360,SRR5868361,SRR5868362,SRR5868363",True
GFNN00000000.1,1113323,Premolis semirufa,695564.0,Erebidae,7088,Lepidoptera,PRJNA382571,SAMN06710513,SRR5438092,True
GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,"SAMN05892035,SAMN05892044,SAMN05892050,SAMN05892057,SAMN05892086,SAMN05892091","SRR4409415,SRR4409477,SRR4409501,SRR4409514,SRR4409523,SRR4409536",True
GGEP00000000.1,7386,Sarcophaga peregrina,7381.0,Sarcophagidae,7147,Diptera,PRJNA417222,"SAMN07981103,SAMN07981104","SRR6265701,SRR6265702",True
GGHC00000000.1,670586,Gymnosoma nitens,27474.0,Tachinidae,7147,Diptera,PRJNA433892,SAMN08465137,SRR6724168,True
GGHH00000000.1,2086286,Ulurumyia macalpinei,2086287.0,Ulurumyiidae,7147,Diptera,PRJNA433892,SAMN08465149,SRR6724160,True
GGHE00000000.1,460530,Mesembrinella bellardiana,7371.0,Calliphoridae,7147,Diptera,PRJNA433892,SAMN08465139,SRR6724170,True
GGHN00000000.1,559684,Hebecnema umbratica,7366.0,Muscidae,7147,Diptera,PRJNA433892,SAMN08465138,SRR6724167,True
GGHB00000000.1,2086277,Cylindromyia sp. CylindSp011,27474.0,Tachinidae,7147,Diptera,PRJNA433892,SAMN08465135,SRR6724166,True
GGHV00000000.1,2086280,Verticia nigra,7371.0,Calliphoridae,7147,Diptera,PRJNA433892,SAMN08465150,SRR6724159,True
GGHU00000000.1,2086279,Stevenia sp. StevSp012,43758.0,Rhinophoridae,7147,Diptera,PRJNA433892,SAMN08465148,SRR6724161,True
GGHT00000000.1,2086295,Sarcophaga sp. SarcoSp002,7381.0,Sarcophagidae,7147,Diptera,PRJNA433892,SAMN08465147,SRR6724162,True
GGHS00000000.1,569086,Pseudogonia rufifrons,27474.0,Tachinidae,7147,Diptera,PRJNA433892,SAMN08465146,SRR6724155,True
GGHR00000000.1,559703,Polietes lardarius,7366.0,Muscidae,7147,Diptera,PRJNA433892,SAMN08465145,SRR6724156,True
GGHQ00000000.1,1511665,Phaonia angelicae,7366.0,Muscidae,7147,Diptera,PRJNA433892,SAMN08465144,SRR6724157,True
GGHP00000000.1,81695,Mystacinobia zelandica,43757.0,Mystacinobiidae,7147,Diptera,PRJNA433892,SAMN08465143,SRR6724158,True
GGHG00000000.1,559692,Mydaea urbana,7366.0,Muscidae,7147,Diptera,PRJNA433892,SAMN08465142,SRR6724171,True
GGHF00000000.1,57893,Muscina stabulans,7366.0,Muscidae,7147,Diptera,PRJNA433892,SAMN08465141,SRR6724172,True
GGHO00000000.1,1918278,Mintho rufiventris,27474.0,Tachinidae,7147,Diptera,PRJNA433892,SAMN08465140,SRR6724169,True
GGHD00000000.1,2086278,Eurychaeta muscaria,7371.0,Calliphoridae,7147,Diptera,PRJNA433892,SAMN08465136,SRR6724165,True
GGGY00000000.1,2086284,Bixinia sp. RSM007,43758.0,Rhinophoridae,7147,Diptera,PRJNA433892,SAMN08465134,SRR6724163,True
GGGW00000000.1,2086282,Amenia sp. RSM006,7371.0,Calliphoridae,7147,Diptera,PRJNA433892,SAMN08465133,SRR6724164,True
GGJZ00000000.1,42296,Colias eurytheme,7114.0,Pieridae,7088,Lepidoptera,PRJNA437326,SAMN08649130,"SRR6818639,SRR6818640,SRR6818642,SRR6818649,SRR6818650,SRR6818651,SRR6818652,SRR6818677,SRR6818678,SRR6818679,SRR6818680,SRR6818681,SRR6818682,SRR6818683,SRR6818684,SRR6818686,SRR6818687",True
GGKC00000000.1,33424,Heliconius cydno,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA437326,SAMN08649132,"SRR6818622,SRR6818629,SRR6818631,SRR6818633,SRR6818634,SRR6818636,SRR6818637,SRR6818638,SRR6818659,SRR6818671,SRR6818672,SRR6818673,SRR6818674,SRR6818675,SRR6818676,SRR6818685,SRR6818688",True
GGJY00000000.1,64459,Pieris rapae,7114.0,Pieridae,7088,Lepidoptera,PRJNA437326,SAMN08649129,"SRR6818621,SRR6818623,SRR6818624,SRR6818625,SRR6818626,SRR6818627,SRR6818628,SRR6818630,SRR6818632,SRR6818641,SRR6818643,SRR6818644,SRR6818645,SRR6818646,SRR6818647,SRR6818648,SRR6818660",True
GGKB00000000.1,76194,Papilio polytes,7143.0,Papilionidae,7088,Lepidoptera,PRJNA437326,SAMN08649131,"SRR6818635,SRR6818653,SRR6818654,SRR6818655,SRR6818656,SRR6818657,SRR6818658,SRR6818661,SRR6818662,SRR6818663,SRR6818664,SRR6818665,SRR6818666,SRR6818667,SRR6818668,SRR6818669,SRR6818670",True
GGFB00000000.1,109024,Laupala cerasina,6995.0,Gryllidae,6993,Orthoptera,PRJNA429662,"SAMN08357529,SAMN08357530","SRR6467442,SRR6467443",True
IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,"SAMD00097921,SAMD00097922,SAMD00097923,SAMD00097924,SAMD00097925,SAMD00097926,SAMD00097927,SAMD00097928,SAMD00097929,SAMD00097930,SAMD00097931,SAMD00097932","DRR108043,DRR108044,DRR108045,DRR108046,DRR108047,DRR108048,DRR108049,DRR108050,DRR108051,DRR108052,DRR108053,DRR108054",True
GGSD00000000.1,51040,Gryllus veletis,6995.0,Gryllidae,6993,Orthoptera,PRJNA479659,"SAMN09598188,SAMN09598189,SAMN09598190,SAMN09598191,SAMN09598192,SAMN09598193,SAMN09598194,SAMN09598195,SAMN09598196,SAMN09598197,SAMN09598198,SAMN09598199,SAMN09598200,SAMN09598201,SAMN09598202,SAMN09598203","SRR7470102,SRR7470103,SRR7470104,SRR7470105,SRR7470106,SRR7470107,SRR7470108,SRR7470109,SRR7470110,SRR7470111,SRR7470112,SRR7470113,SRR7470114,SRR7470115,SRR7470116,SRR7470117",True
GGLM00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA429442,"SAMN08355023,SAMN08355024,SAMN08355025,SAMN08355026","SRR6659624,SRR6659625,SRR6659626,SRR6659627,SRR6659628,SRR6659629",True
GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,"SAMN06920555,SAMN06920556,SAMN06920557,SAMN06920558,SAMN06920559,SAMN06920560,SAMN06920561,SAMN06920562,SAMN06920563,SAMN06920564,SAMN06920565,SAMN06920566","SRR5556548,SRR5556549,SRR5556550,SRR5556551,SRR5556552,SRR5556553,SRR5556554,SRR5556555,SRR5556556,SRR5556557,SRR5556558,SRR5556559",True
GFPX00000000.1,170557,Timema poppensis,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268516,SAMN07268517,SAMN07268518,SAMN07268519,SAMN07268520,SAMN07268521,SAMN07268522,SAMN07268523,SAMN07268524","SRR5748949,SRR5748956,SRR5748961,SRR5748962,SRR5748965,SRR5748971,SRR5748975,SRR5748976,SRR5748980",True
GFPZ00000000.1,61484,Timema tahoe,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268528,SAMN07268529,SAMN07268530","SRR5748977,SRR5748997,SRR5749000",True
GFPY00000000.1,629360,Timema shepardi,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268525,SAMN07268526,SAMN07268527","SRR5748970,SRR5748978,SRR5748995",True
GFPV00000000.1,170555,Timema monikensis,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268504,SAMN07268505,SAMN07268506","SRR5748952,SRR5748993,SRR5748994",True
GFPR00000000.1,629358,Timema genevievae,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268501,SAMN07268502,SAMN07268503","SRR5748963,SRR5748990,SRR5748991",True
GFPW00000000.1,61482,Timema podura,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268507,SAMN07268508,SAMN07268509,SAMN07268510,SAMN07268511,SAMN07268512,SAMN07268513,SAMN07268514,SAMN07268515","SRR5748968,SRR5748969,SRR5748972,SRR5748973,SRR5748974,SRR5748992,SRR5748996,SRR5748998,SRR5748999",True
GFPU00000000.1,61478,Timema douglasi,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268498,SAMN07268499,SAMN07268500","SRR5748957,SRR5748966,SRR5748967",True
GFPT00000000.1,61476,Timema cristinae,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268480,SAMN07268481,SAMN07268482,SAMN07268483,SAMN07268484,SAMN07268485,SAMN07268486,SAMN07268487,SAMN07268488","SRR5748950,SRR5748979,SRR5748981,SRR5748982,SRR5748983,SRR5748984,SRR5748985,SRR5748986,SRR5748988",True
GFPS00000000.1,61474,Timema californicum,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268489,SAMN07268490,SAMN07268491,SAMN07268492,SAMN07268493,SAMN07268494,SAMN07268495,SAMN07268496,SAMN07268497","SRR5748953,SRR5748954,SRR5748955,SRR5748958,SRR5748959,SRR5748960,SRR5748964,SRR5748987,SRR5748989",True
GFPP00000000.1,61472,Timema bartmani,213546.0,Timematidae,7020,Phasmatodea,PRJNA380865,"SAMN07268471,SAMN07268472,SAMN07268473,SAMN07268474,SAMN07268475,SAMN07268476,SAMN07268477,SAMN07268478,SAMN07268479","SRR5748941,SRR5748942,SRR5748943,SRR5748944,SRR5748945,SRR5748946,SRR5748947,SRR5748948,SRR5748951",True
GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,"SAMN06067838,SAMN06067839,SAMN06067840,SAMN06067841,SAMN06067842,SAMN06067843","SRR5060328,SRR5060329,SRR5060330,SRR5060331,SRR5060332,SRR5060333",True
GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,"SAMN08784527,SAMN08784528,SAMN08784529,SAMN08784530,SAMN08784531,SAMN08784532,SAMN08784533,SAMN08784534,SAMN08784535,SAMN08784536,SAMN08784537,SAMN08784538,SAMN08784539,SAMN08784540,SAMN08784541,SAMN08784542,SAMN08784543,SAMN08784544","SRR6929309,SRR6929310,SRR6929311,SRR6929312,SRR6929313,SRR6929314,SRR6929315,SRR6929316,SRR6929317,SRR6929318,SRR6929319,SRR6929320,SRR6929321,SRR6929322,SRR6929323,SRR6929324,SRR6929325,SRR6929326",True
GBJC00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA251501,SAMN02834829,SRR1321695,True
GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,"SAMN09083334,SAMN09083335,SAMN09083336,SAMN09083337,SAMN09083338,SAMN09083339,SAMN09083340,SAMN09083341,SAMN09083342,SAMN09083343,SAMN09083344,SAMN09083345,SAMN09083346,SAMN09083347,SAMN09083348,SAMN09083349","SRR7127649,SRR7127650,SRR7127651,SRR7127652,SRR7127653,SRR7127654,SRR7127655,SRR7127656,SRR7127657,SRR7127658,SRR7127659,SRR7127660,SRR7127661,SRR7127662,SRR7127663,SRR7127664",True
GFZR00000000.1,1936067,Eutolmus rufibarbis,50673.0,Asilidae,7147,Diptera,PRJNA361480,SAMN06234162,SRR5185496,True
GFZQ00000000.1,1936065,Machimus arthriticus,50673.0,Asilidae,7147,Diptera,PRJNA361480,SAMN06234160,SRR5185498,True
GFRV00000000.1,51655,Plutella xylostella,51653.0,Plutellidae,7088,Lepidoptera,PRJNA393236,SAMN07326319,"SRR3623301,SRR3623302,SRR3623303,SRR3623304",True
GCCL00000000.1,446435,Ecdyonurus insignis,178295.0,Heptageniidae,30073,Ephemeroptera,PRJNA266156,SAMN03223001,SRR1695233,True
GCDM00000000.1,1168655,Mortonagrion selenion,70895.0,Coenagrionidae,6961,Odonata,PRJNA266185,SAMN03223030,SRR1695262,True
GGMU00000000.1,544596,Serangium japonicum,7080.0,Coccinellidae,7041,Coleoptera,PRJNA430037,"SAMN06347100,SAMN08365343,SAMN08365344","SRR5277648,SRR6473305,SRR6473306,SRR6473307,SRR6473308,SRR6473309",True
GGMS00000000.1,143950,Sipha flava,27482.0,Aphididae,7524,Hemiptera,PRJNA450380,"SAMN08936755,SAMN08936756,SAMN08936757,SAMN08936758,SAMN08936759,SAMN08936760,SAMN08936761,SAMN08936762,SAMN08936763,SAMN08936764,SAMN08936765,SAMN08936766,SAMN08936767,SAMN08936768,SAMN08936769,SAMN08936770,SAMN08936771,SAMN08936772,SAMN08936773,SAMN08936774,SAMN08936775,SAMN08936776,SAMN08936777,SAMN08936778,SAMN08936779,SAMN08936780,SAMN08936781,SAMN08936782,SAMN08936783,SAMN08936784,SAMN08936785,SAMN08936786,SAMN08936787,SAMN08936788,SAMN08936789,SAMN08936790","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMW00000000.1,480707,Adoxophyes orana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA453816,SAMN08990898,SRR7072812,True
GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGKM00000000.1,53598,Trichogramma chilonis,7489.0,Trichogrammatidae,7399,Hymenoptera,PRJNA434796,SAMN08575308,"SRR3756972,SRR3756974,SRR3756975,SRR3756979",True
GGMY00000000.1,252295,Carposina sasakii,252293.0,Carposinidae,7088,Lepidoptera,PRJNA451081,SAMN08957719,"SRR7079267,SRR7079268,SRR7079269,SRR7079270,SRR7079271,SRR7079272,SRR7079273,SRR7079274,SRR7079275,SRR7079276,SRR7079277,SRR7079278,SRR7079279,SRR7079280,SRR7079281,SRR7079282,SRR7079283,SRR7079284",True
GFAX00000000.1,7022,Carausius morosus,2506049.0,Lonchodidae,7020,Phasmatodea,PRJNA348314,SAMN05905916,SRR4423265,True
GFXC00000000.1,217632,Anoplophora chinensis,34667.0,Cerambycidae,7041,Coleoptera,PRJNA400573,"SAMN07562576,SAMN07562577","SRR5997787,SRR5997788",True
GGGP00000000.1,396416,Bombus pyrosoma,7458.0,Apidae,7399,Hymenoptera,PRJNA422009,SAMN08162577,SRR6370988,True
GGLW00000000.1,874455,Arctia plantaginis,695564.0,Erebidae,7088,Lepidoptera,PRJNA449279,SAMN08892998,SRR6982561,True
GFMG00000000.1,6999,Gryllus bimaculatus,6995.0,Gryllidae,6993,Orthoptera,PRJNA376023,"SAMN06619162,SAMN06619163,SAMN06619164,SAMN06619165,SAMN06619166,SAMN06619167,SAMN06619168,SAMN06619169,SAMN06619170,SAMN06619171,SAMN06619172,SAMN06619173,SAMN06619174,SAMN06619175,SAMN06619176,SAMN06619177,SAMN06619178,SAMN06619179,SAMN06619180","SRR5358891,SRR5358892,SRR5358893,SRR5358894,SRR5358895,SRR5358896,SRR5358897,SRR5358898,SRR5358899,SRR5358900,SRR5358901,SRR5358902,SRR5358903,SRR5358904,SRR5358905,SRR5358906,SRR5358907,SRR5358908,SRR5358909,SRR5358910,SRR5358911",True
GGLV00000000.1,36955,Panchlora nivea,6979.0,Blaberidae,85823,Blattodea,PRJNA445562,SAMN08793646,SRR6893373,True
GGKZ00000000.1,482137,Chrysoperla zastrowi sillemi,7520.0,Chrysopidae,7516,Neuroptera,PRJNA438427,SAMN08715669,"SRR3820547,SRR3820548,SRR3820549,SRR3820550",True
GDVN00000000.1,6997,Acheta domesticus,6995.0,Gryllidae,6993,Orthoptera,PRJNA286330,SAMN04005113,SRR2230498,True
GCND00000000.1,34682,Syritta pipiens,34680.0,Syrphidae,7147,Diptera,PRJNA268001,SAMN03223164,SRR1695397,True
GCMV00000000.1,511117,Merodon equestris,34680.0,Syrphidae,7147,Diptera,PRJNA267963,SAMN03223125,SRR1695363,True
GCNH00000000.1,1572576,Zacompsia fulva,43848.0,Ulidiidae,7147,Diptera,PRJNA268007,SAMN03223170,SRR1695403,True
GCMU00000000.1,88686,Megaselia abdita,36164.0,Phoridae,7147,Diptera,PRJNA267960,SAMN03223122,SRR1695360,True
GCNI00000000.1,1572525,Meroplius fasciculatus,137503.0,Sepsidae,7147,Diptera,PRJNA267964,SAMN03223126,SRR1695364,True
GCMR00000000.1,385268,Lonchoptera bifurcata,43826.0,Lonchopteridae,7147,Diptera,PRJNA267957,SAMN03223119,SRR1695357,True
GCME00000000.1,414824,Leucozona lucorum,34680.0,Syrphidae,7147,Diptera,PRJNA267954,SAMN03223116,SRR1695354,True
GCMW00000000.1,1162231,Pipiza noctiluca,34680.0,Syrphidae,7147,Diptera,PRJNA267984,SAMN03223147,SRR1695381,True
GCGU00000000.1,1572536,Platypeza anthrax,43827.0,Platypezidae,7147,Diptera,PRJNA267985,SAMN03223148,SRR1695382,True
GCHQ00000000.1,226145,Ferdinandea cuprea,34680.0,Syrphidae,7147,Diptera,PRJNA267945,SAMN03223107,SRR1695345,True
GCGL00000000.1,1572519,Eristalis pertinax,34680.0,Syrphidae,7147,Diptera,PRJNA267941,SAMN03223103,SRR1695342,True
GCGE00000000.1,1572530,Nephrocerus atrapilus,43835.0,Pipunculidae,7147,Diptera,PRJNA267971,SAMN03223133,SRR1695371,True
GCGT00000000.1,92598,Melanostoma scalare,34680.0,Syrphidae,7147,Diptera,PRJNA267962,SAMN03223124,SRR1695362,True
GCGO00000000.1,188255,Heteropsilopus ingenuus,92558.0,Dolichopodidae,7147,Diptera,PRJNA267950,SAMN03223112,SRR1695350,True
GCFT00000000.1,1572560,Lenophila dentipes,28632.0,Platystomatidae,7147,Diptera,PRJNA267953,SAMN03223115,SRR1695353,True
GCFM00000000.1,286459,Episyrphus balteatus,34680.0,Syrphidae,7147,Diptera,PRJNA267940,SAMN03223102,SRR1695341,True
GCFG00000000.1,226178,Baccha elongata,34680.0,Syrphidae,7147,Diptera,PRJNA267916,SAMN03223078,SRR1695323,True
GCFH00000000.1,1572511,Archimicrodon brachycerus,34680.0,Syrphidae,7147,Diptera,PRJNA267912,SAMN03223074,SRR1695319,True
GCEW00000000.1,1572539,Sapromyza sciomyzina,189929.0,Lauxaniidae,7147,Diptera,PRJNA267992,SAMN03223155,SRR1695389,True
GGKQ00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA437510,SAMN08706805,SRR6830978,True
GGKK00000000.1,7048,Sitophilus oryzae,7042.0,Curculionidae,7041,Coleoptera,PRJNA437510,SAMN08668856,SRR6830122,True
GGBC00000000.1,54969,Polypedilum nubifer,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652576,SRR6155937,True
GGBJ00000000.1,2038294,Corethrella calathicola,41811.0,Chaoboridae,7147,Diptera,PRJNA406831,SAMN07652584,SRR6155947,True
GGAW00000000.1,2038288,Atrichopogon sp. Cera GD1,41819.0,Ceratopogonidae,7147,Diptera,PRJNA406831,SAMN07652570,SRR6155951,True
GGBH00000000.1,2038293,Dixa sp. Dix1,41824.0,Dixidae,7147,Diptera,PRJNA406831,SAMN07652582,SRR6155945,True
GGAY00000000.1,191634,Procladius villosimanus,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652572,SRR6155953,True
GGAV00000000.1,2038286,Scatopsidae sp. GD3,52749.0,Scatopsidae,7147,Diptera,PRJNA406831,SAMN07652568,SRR6155939,True
GGBM00000000.1,325441,Tripteroides aranoides,7157.0,Culicidae,7147,Diptera,PRJNA406831,SAMN07652587,SRR6155938,True
GGBL00000000.1,2038295,Toxorhynchites sp. Toxo,7157.0,Culicidae,7147,Diptera,PRJNA406831,SAMN07652586,SRR6155935,True
GGBK00000000.1,1572515,Chaoborus flavidulus,41811.0,Chaoboridae,7147,Diptera,PRJNA406831,SAMN07652585,SRR6155946,True
GGBI00000000.1,2038302,cf. Dixella/Nothodixa sp. Dix2,41824.0,Dixidae,7147,Diptera,PRJNA406831,SAMN07652583,SRR6155944,True
GGBP00000000.1,2038301,Simulium sp. Sim Corn,7190.0,Simuliidae,7147,Diptera,PRJNA406831,SAMN07652581,SRR6155942,True
GGBG00000000.1,2038300,cf. Paracnephia sp. Prosim 2,7190.0,Simuliidae,7147,Diptera,PRJNA406831,SAMN07652580,SRR6155943,True
GGBE00000000.1,2038299,Kiefferophyes invenustulus,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652578,SRR6155941,True
GGBF00000000.1,2038292,Austrothaumalea cf. denticulata Cul1,41814.0,Thaumaleidae,7147,Diptera,PRJNA406831,SAMN07652579,SRR6155940,True
GGBD00000000.1,2038291,Cardiocladius sp. GF1,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652577,SRR6155936,True
GGBB00000000.1,2038290,Telmatogeton pectinata,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652575,SRR6155952,True
GGBA00000000.1,880189,Paraheptagyia tonnoiri,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652574,SRR6155948,True
GGAX00000000.1,2038289,Podonomus sp. Cul2,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652571,SRR6155949,True
GGAZ00000000.1,2038297,Telmatopelopia nemorum,7149.0,Chironomidae,7147,Diptera,PRJNA406831,SAMN07652573,SRR6155950,True
GGAN00000000.1,2038287,Dasyhelea sp. Cera B11,41819.0,Ceratopogonidae,7147,Diptera,PRJNA406831,SAMN07652569,SRR6155934,True
GFFZ00000000.1,1936065,Machimus arthriticus,50673.0,Asilidae,7147,Diptera,PRJNA361480,SAMN06234159,SRR5185499,True
GFGB00000000.1,468822,Dasypogon diadema,50673.0,Asilidae,7147,Diptera,PRJNA361480,"SAMN06234163,SAMN06234164","SRR5192547,SRR5192548",True
GCDK00000000.1,283855,Hyles euphorbiae,7128.0,Sphingidae,7088,Lepidoptera,PRJNA267878,SAMN03247533,SRR1695429,True
GFJU00000000.1,768153,Tomicus yunnanensis,7042.0,Curculionidae,7041,Coleoptera,PRJNA362869,SAMN06250347,SRR5204457,True
GBML00000000.1,1124895,Symmorphus murarius,7438.0,Vespidae,7399,Hymenoptera,PRJNA252214,SAMN02870415,SRR1503018,True
GBMF00000000.1,1124900,Discoelius zonalis,7438.0,Vespidae,7399,Hymenoptera,PRJNA252211,SAMN02870284,SRR1503015,True
GBMZ00000000.1,1507341,Chlorodynerus chloroticus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252159,SAMN02870239,SRR1502963,True
GBTI00000000.1,1507347,Leptochilus alpestris,7438.0,Vespidae,7399,Hymenoptera,PRJNA252164,SAMN02870326,SRR1502968,True
GBOX00000000.1,1507166,Quartinia thebaica,7438.0,Vespidae,7399,Hymenoptera,PRJNA252216,SAMN02870392,SRR1503020,True
GBMD00000000.1,76990,Ancistrocerus nigricornis,7438.0,Vespidae,7399,Hymenoptera,PRJNA252210,SAMN02870208,SRR1503014,True
GBMR00000000.1,1506742,Delta sp. AD-2014,7438.0,Vespidae,7399,Hymenoptera,PRJNA252171,SAMN02870275,SRR1502976,True
GBMO00000000.1,1507108,Celonites abbreviatus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252306,SAMN02870229,SRR1503109,True
